0.729,1.091,2.327,4.727,6.806,7.696,9.932,11.369,12.576,13.039,13.093,12.836
0.843,1.015,2.057,3.928,6.168,6.839,8.298,9.174,9.79,10.339,10.792,10.276
0.828,1.482,3.008,4.462,5.824,6.913,12.257,12.822,11.894,12.438,12.504,12.582
