0.000045,0.000065,0.00009,0.000134,0.00021,0.000283,0.000437,0.000605,0.000821,0.001104,0.00126,0.002079
0.000065,0.000072,0.00009,0.000132,0.000182,0.000283,0.000355,0.000585,0.000778,0.001125,0.001578,0.002255
0.000047,0.000078,0.000092,0.000124,0.000198,0.000247,0.000438,0.000607,0.000787,0.00093,0.001309,0.001772
