0.00003,0.000034,0.000046,0.000054,0.000091,0.000143,0.000222,0.000317,0.000463,0.000541,0.000715,0.000989
0.000025,0.000037,0.000043,0.000065,0.000076,0.000111,0.00022,0.000303,0.000396,0.00055,0.000804,0.000803
0.000023,0.000036,0.000049,0.000059,0.000084,0.000118,0.000194,0.000272,0.000377,0.000539,0.000712,0.00098
