0.000004,0.000004,0.000004
0.000005,0.000005,0.000006
0.000006,0.000006,0.000006
0.000008,0.000007,0.000006
0.000009,0.000009,0.000008
0.000018,0.000014,0.000027
0.00003,0.000024,0.000023
0.000045,0.000044,0.000041
0.000082,0.000086,0.000074
0.000141,0.000172,0.000083
0.000254,0.0004,0.000082
0.000523,0.000684,0.000578
