0.000044,0.0000494,0.000057,0.0000634,0.000084,0.0001192,0.0001784,0.0002254,0.0003518,0.0004418,0.0006374,0.0008838
0.000047,0.0000558,0.000054,0.0000652,0.0000758,0.0001026,0.0001502,0.0002372,0.0003994,0.0005802,0.0007286,0.001235
0.00002,0.0000356,0.0000486,0.0000536,0.0000802,0.000094,0.000163,0.0002026,0.0003242,0.0003866,0.0004598,0.0010754
